Country Name,"Country Code","Series Name","Series Code","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2022 [YR2022]","2023 [YR2023]"
"Egypt, Arab Rep.","EGY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.302","71.367","71.358","70.159","NA"
"Egypt, Arab Rep.","EGY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","14018.360593453","14488.2094340483","15026.5682438097","16360.3907750364","16691.1332373374"
"Egypt, Arab Rep.","EGY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","587.861074159942","551.384016846907","563.539059000918","NA","NA"
"Egypt, Arab Rep.","EGY","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","6.17000007629395","NA","NA","NA","NA"
"Egypt, Arab Rep.","EGY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","58.9353384135579","65.4631301601869","67.7529020891301","NA","NA"
"Egypt, Arab Rep.","EGY","Control of Corruption: Estimate","CC.EST","-0.495982348918915","-0.514722347259521","-0.655317544937134","-0.678962171077728","-0.747790396213531"
El Salvador,"SLV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","72.311","72.555","72.559","71.475","NA"
El Salvador,"SLV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","10064.7934942601","10297.203612692","10543.9383291317","11068.9214300637","11404.3342262685"
El Salvador,"SLV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","725.870683502626","750.94334998489","828.182334525446","NA","NA"
El Salvador,"SLV","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","6.67000007629395","NA","8.34000015258789","NA","7.26999998092651"
El Salvador,"SLV","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","22.1065954946575","21.0853412269847","18.2675885826061","NA","NA"
El Salvador,"SLV","Control of Corruption: Estimate","CC.EST","-0.534349262714386","-0.586434960365295","-0.537863314151764","-0.642525255680084","-0.561315059661865"
Equatorial Guinea,"GNQ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.821","61.191","61.644","61.19","NA"
Equatorial Guinea,"GNQ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","22250.4389230263","20165.4795550607","18446.5916579681","16932.7706827155","15688.2384192658"
Equatorial Guinea,"GNQ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","538.930215790115","518.804400748023","536.26592784256","NA","NA"
Equatorial Guinea,"GNQ","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Equatorial Guinea,"GNQ","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","32.7521931809298","31.3913053457764","31.5523784625482","NA","NA"
Equatorial Guinea,"GNQ","Control of Corruption: Estimate","CC.EST","-1.64576137065887","-1.54342126846313","-1.56386768817902","-1.60196936130524","-1.57037270069122"
Eritrea,"ERI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.577","67.067","67.3","66.604","NA"
Eritrea,"ERI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","NA","NA","NA","NA","NA"
Eritrea,"ERI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","61.6190399251055","72.7536908820571","84.1658721468061","NA","NA"
Eritrea,"ERI","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Eritrea,"ERI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","41.4045411789422","41.5613821480188","36.2661285542054","NA","NA"
Eritrea,"ERI","Control of Corruption: Estimate","CC.EST","-1.23131632804871","-1.32252204418182","-1.40773236751556","-1.28224623203278","-1.47526490688324"
Estonia,"EST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","78.0926829268293","78.2439024390244","78.6463414634147","77.9439024390244","NA"
Estonia,"EST","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","39903.3724760975","41235.9081917334","42613.9987801371","43650.9384247922","41668.8375702059"
Estonia,"EST","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","2234.29079645641","2441.55627685688","2663.28627060849","3313.31994796295","NA"
Estonia,"EST","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","31.720100402832","33.57568359375","33.4643707275391","32.6602210998535","NA"
Estonia,"EST","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","6.15485238171865","7.7966811057876","6.84482514683862","NA","NA"
Estonia,"EST","Control of Corruption: Estimate","CC.EST","1.20263087749481","1.46850371360779","1.52524757385254","1.54471278190613","1.53812229633331"
Eswatini,"SWZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.895","59.411","60.549","56.36","NA"
Eswatini,"SWZ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","9658.12771598813","9643.04479562689","10027.6527487324","9740.06525909122","10132.1872615949"
Eswatini,"SWZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","573.417231953382","565.90040138794","633.824842649172","NA","NA"
Eswatini,"SWZ","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","6.40754985809326","18.2514572143555"
Eswatini,"SWZ","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","20.2613215828667","20.4243293115739","21.1666365348853","NA","NA"
Eswatini,"SWZ","Control of Corruption: Estimate","CC.EST","-0.0726702287793159","-0.231804639101028","-0.325314104557037","-0.726303339004517","-0.73498547077179"
Ethiopia,"ETH","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.838","65.412","65.838","65.645","NA"
Ethiopia,"ETH","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","2222.82813075835","2311.16499825122","2437.97033495522","2655.57791619133","2755.45709577808"
Ethiopia,"ETH","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","68.6518966831107","69.9346935792027","73.5285848324948","NA","NA"
Ethiopia,"ETH","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Ethiopia,"ETH","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","30.4120665058652","30.2623392192692","28.6876946331346","NA","NA"
Ethiopia,"ETH","Control of Corruption: Estimate","CC.EST","-0.582322061061859","-0.50531792640686","-0.434498816728592","-0.433258950710297","-0.465061634778976"
Euro area,"EMU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","81.8863805892422","82.0055745240526","82.283095808815","81.7018565021718","NA"
Euro area,"EMU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","52727.9437235808","53550.1535355988","54368.6368882043","55859.9047102823","55973.9165291401"
Euro area,"EMU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","4577.94024059957","4773.69022888759","5099.74195748521","NA","NA"
Euro area,"EMU","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Euro area,"EMU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","12.2682351348234","12.2631115409334","11.2163141628656","NA","NA"
Euro area,"EMU","Control of Corruption: Estimate","CC.EST","NA","NA","NA","NA","NA"
Europe & Central Asia,"ECS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","77.7628908281095","77.8954378072222","78.1688006056568","77.8051871533767","NA"
Europe & Central Asia,"ECS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","40189.7167771336","41004.6859316875","41705.8369721424","43224.593748272","43918.0645721107"
Europe & Central Asia,"ECS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","2887.7958643826","3020.35004529927","3229.68620382172","NA","NA"
Europe & Central Asia,"ECS","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Europe & Central Asia,"ECS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","15.5693208694885","15.8483547015528","14.8866778456715","NA","NA"
Europe & Central Asia,"ECS","Control of Corruption: Estimate","CC.EST","NA","NA","NA","NA","NA"
Europe & Central Asia (excluding high income),"ECA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.8912859142249","74.0864758474709","74.3132090293624","74.0288334456203","NA"
Europe & Central Asia (excluding high income),"ECA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","19694.8665842995","20213.9686831312","20546.5589285267","21969.3028424629","23221.3095527675"
Europe & Central Asia (excluding high income),"ECA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","863.962878965341","884.638473930659","932.256438593825","NA","NA"
Europe & Central Asia (excluding high income),"ECA","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Europe & Central Asia (excluding high income),"ECA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","23.4861782817247","24.1100854157403","23.493993799948","NA","NA"
Europe & Central Asia (excluding high income),"ECA","Control of Corruption: Estimate","CC.EST","NA","NA","NA","NA","NA"
Europe & Central Asia (IDA & IBRD countries),"TEC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.860189712581","74.0283996396025","74.3227900511074","73.9137208375535","NA"
Europe & Central Asia (IDA & IBRD countries),"TEC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","27003.309028602","27858.2912182904","28488.0328034431","29979.5650205615","31240.0656476234"
Europe & Central Asia (IDA & IBRD countries),"TEC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","1170.02561169733","1244.50729742389","1348.73300302601","NA","NA"
Europe & Central Asia (IDA & IBRD countries),"TEC","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Europe & Central Asia (IDA & IBRD countries),"TEC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","19.275832068268","19.8332096045884","18.8629338509176","NA","NA"
Europe & Central Asia (IDA & IBRD countries),"TEC","Control of Corruption: Estimate","CC.EST","NA","NA","NA","NA","NA"
European Union,"EUU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.9288274367457","81.0294256698864","81.315597211546","80.8009860381263","NA"
European Union,"EUU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","49573.9157849063","50607.1235383929","51587.0491917446","53615.1470387092","53783.061096099"
European Union,"EUU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","4108.96035550838","4294.28184382146","4599.20140885081","NA","NA"
European Union,"EUU","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
European Union,"EUU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","13.4991115635959","13.5309723344831","12.1278884804188","NA","NA"
European Union,"EUU","Control of Corruption: Estimate","CC.EST","NA","NA","NA","NA","NA"
Faroe Islands,"FRO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","82.2439024390244","82.4951219512195","82.6463414634146","83.3","NA"
Faroe Islands,"FRO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","64571.9171199037","65294.7517477605","67207.832475691","69338.8098239515","70373.3769321133"
Faroe Islands,"FRO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","NA","NA","NA","NA","NA"
Faroe Islands,"FRO","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Faroe Islands,"FRO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","NA","NA","NA","NA","NA"
Faroe Islands,"FRO","Control of Corruption: Estimate","CC.EST","NA","NA","NA","NA","NA"
Fiji,"FJI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.79","67.81","67.893","68.312","NA"
Fiji,"FJI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","13090.5006401531","13612.9519955763","13567.4738284912","12762.3465811337","13652.4908672464"
Fiji,"FJI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","408.626207037725","559.59781323256","586.71592407599","NA","NA"
Fiji,"FJI","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","5.17000007629395","NA","NA","NA","NA"
Fiji,"FJI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","12.3080401904933","12.7353038744821","12.9123773053208","NA","NA"
Fiji,"FJI","Control of Corruption: Estimate","CC.EST","0.638820290565491","0.69995129108429","0.688054382801056","0.388872087001801","0.50627201795578"
Finland,"FIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","81.6317073170732","81.7341463414634","81.9829268292683","81.1878048780488","NA"
Finland,"FIN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","55555.4402790803","56143.6853303391","56838.8120639167","57405.5518560939","56454.8496937512"
Finland,"FIN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","4342","4485","4752","NA","NA"
Finland,"FIN","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","24.3400001525879","27.8136768341064","25.9400005340576","28.7976665496826","NA"
Finland,"FIN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","5.12673961318144","5.49695736300986","5.37867032806067","NA","NA"
Finland,"FIN","Control of Corruption: Estimate","CC.EST","2.16233658790588","2.17175912857056","2.11393284797668","2.24686503410339","2.22151660919189"
Fragile and conflict affected situations,"FCS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.6159105183906","61.9275060577707","62.2300397029659","61.7932015299888","NA"
Fragile and conflict affected situations,"FCS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","5566.07805260983","5608.59660489414","5647.083218924","5044.92208183418","5043.40520597059"
Fragile and conflict affected situations,"FCS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","201.151114248512","193.858173378226","191.665777270455","NA","NA"
Fragile and conflict affected situations,"FCS","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Fragile and conflict affected situations,"FCS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","41.9840749636173","40.8860514086013","37.8540098347409","NA","NA"
Fragile and conflict affected situations,"FCS","Control of Corruption: Estimate","CC.EST","NA","NA","NA","NA","NA"
France,"FRA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","82.5756097560976","82.6756097560976","82.8268292682927","82.2292682926829","NA"
France,"FRA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","51848.6484368553","52513.4342005406","53400.2330030167","53643.0758541719","53969.0375681581"
France,"FRA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","5069.78688558068","5226.19721002876","5617.51648515809","NA","NA"
France,"FRA","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","18","19.2230129241943","19.7000007629395","22.5577774047852","24.354621887207"
France,"FRA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","10.4583123660264","10.4599453286038","9.82524600527018","NA","NA"
France,"FRA","Control of Corruption: Estimate","CC.EST","1.22452700138092","1.28155159950256","1.24806225299835","1.25943613052368","1.18482184410095"
French Polynesia,"PYF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","82.618","82.783","82.996","83.55","NA"
French Polynesia,"PYF","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","NA","NA","NA","NA","NA"
French Polynesia,"PYF","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","NA","NA","NA","NA","NA"
French Polynesia,"PYF","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
French Polynesia,"PYF","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","NA","NA","NA","NA","NA"
French Polynesia,"PYF","Control of Corruption: Estimate","CC.EST","NA","NA","NA","NA","NA"
Gabon,"GAB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.189","66.306","66.603","65.694","NA"
Gabon,"GAB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","19555.7078829222","19225.5982574739","19491.4067631457","18662.0497970114","18702.6905177984"
Gabon,"GAB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","402.599088955236","400.633894275565","417.720468081148","NA","NA"
Gabon,"GAB","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Gabon,"GAB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","27.1691084203468","27.0383051447292","27.5241895785238","NA","NA"
Gabon,"GAB","Control of Corruption: Estimate","CC.EST","-0.841892600059509","-0.85915344953537","-0.887044489383698","-1.04297661781311","-1.01552844047546"
"Gambia, The","GMB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","62.995","63.04","63.755","62.906","NA"
"Gambia, The","GMB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","2533.18683710276","2651.43281455826","2750.82132179634","2863.18049829859","2932.28059517915"
"Gambia, The","GMB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","64.6422524929551","68.9058035306421","68.5800325204671","NA","NA"
"Gambia, The","GMB","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","1.39770996570587","NA","NA","9.04935646057129"
"Gambia, The","GMB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","64.5390631748347","59.2734928704383","54.8732916241171","NA","NA"
"Gambia, The","GMB","Control of Corruption: Estimate","CC.EST","-0.65783566236496","-0.502051889896393","-0.407115370035172","-0.275547713041306","-0.281129717826843"
Georgia,"GEO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.57","73.341","73.47","71.587","NA"
Georgia,"GEO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","16237.6242230275","17228.6790847503","18186.8816465807","20966.5280391134","22590.5293543813"
Georgia,"GEO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","948","1026","1026","1463","NA"
Georgia,"GEO","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","34.0200004577637","34.8497581481934","33.6699981689453","34.0200004577637","34.5390701293945"
Georgia,"GEO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","18.5342689563052","18.4542384404894","17.6183021493385","NA","NA"
Georgia,"GEO","Control of Corruption: Estimate","CC.EST","0.759495615959167","0.724816799163818","0.716545462608337","0.620420038700104","0.617694795131683"
Germany,"DEU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.9926829268293","80.8926829268293","81.2926829268293","80.7056097560976","NA"
Germany,"DEU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","61935.5823919125","62439.1294310528","62913.9179414209","62875.2052184608","63097.7108010283"
Germany,"DEU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","6026.14131620813","6345.44867298703","6730.3471028493","8166.12897064057","NA"
Germany,"DEU","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","25.8552474975586","25.1499996185303","27.0112819671631","29.2060985565186","NA"
Germany,"DEU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","11.8978451129639","11.6526030992972","10.6378495266542","NA","NA"
Germany,"DEU","Control of Corruption: Estimate","CC.EST","1.79697561264038","1.89839863777161","1.86510336399078","1.81836342811584","1.66416621208191"
Ghana,"GHA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.013","64.122","64.74","63.945","NA"
Ghana,"GHA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","5993.63085211077","6234.51208201488","6508.24652305901","6729.27440352562","6796.47361923819"
Ghana,"GHA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","183.91606481439","199.765242528398","239.492292081781","NA","NA"
Ghana,"GHA","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","3.49149990081787","NA","NA","6.22969007492065","NA"
Ghana,"GHA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","60.3590341738153","56.0041825783104","49.6566317016668","NA","NA"
Ghana,"GHA","Control of Corruption: Estimate","CC.EST","-0.253390341997147","-0.138363629579544","-0.108660869300365","-0.0643710345029831","-0.0990211144089699"
Gibraltar,"GIB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","81.83","82.154","82.363","82.83","NA"
Gibraltar,"GIB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","NA","NA","NA","NA","NA"
Gibraltar,"GIB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","NA","NA","NA","NA","NA"
Gibraltar,"GIB","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Gibraltar,"GIB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","NA","NA","NA","NA","NA"
Gibraltar,"GIB","Control of Corruption: Estimate","CC.EST","NA","NA","NA","NA","NA"
Greece,"GRC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","81.2878048780488","81.7878048780488","81.6390243902439","80.6365853658537","NA"
Greece,"GRC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","31966.5629313823","32692.8278260795","33472.5437804923","35874.2385851541","36821.2753699812"
Greece,"GRC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","2324.13045137244","2403.1622215565","2553.47799561598","NA","NA"
Greece,"GRC","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","23.5572547912598","24.1726455688477","24.4034461975098","28.9304580688477","NA"
Greece,"GRC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","15.6724100278411","15.5840100248101","14.9419055519621","NA","NA"
Greece,"GRC","Control of Corruption: Estimate","CC.EST","-0.112043097615242","-0.0562080480158329","0.0136982277035713","0.0375978611409664","0.0978469252586365"
Greenland,"GRL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.9321951219512","71.9675609756098","71.9443902439024","71.5404878048781","NA"
Greenland,"GRL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","65396.6827812631","65979.1610559972","67604.0507009986","NA","NA"
Greenland,"GRL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","NA","NA","NA","NA","NA"
Greenland,"GRL","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Greenland,"GRL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","7.4921548326333","6.75630549235812","6.48950745924949","NA","NA"
Greenland,"GRL","Control of Corruption: Estimate","CC.EST","1.14908540248871","1.14411771297455","1.11208498477936","1.02909278869629","1.02827477455139"
Grenada,"GRD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","74.765","74.808","74.863","75.335","NA"
Grenada,"GRD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","16301.4724432012","16975.247600506","17047.3549261258","16386.46233816","16946.473156154"
Grenada,"GRD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","692.422052453772","722.936965238278","791.151936387244","NA","NA"
Grenada,"GRD","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","5.19569635391235","5.98692035675049","NA","NA"
Grenada,"GRD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","24.3014719560486","24.0969881609342","24.2647371353562","NA","NA"
Grenada,"GRD","Control of Corruption: Estimate","CC.EST","0.459925413131714","0.37033399939537","0.338273108005524","0.484212607145309","0.558168590068817"
Guam,"GUM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","77.155","77.439","77.717","78.33","NA"
Guam,"GUM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","NA","NA","NA","NA","NA"
Guam,"GUM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","NA","NA","NA","NA","NA"
Guam,"GUM","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","NA","NA","NA"
Guam,"GUM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","8.62061947259407","10.0065645243546","9.88784013723531","NA","NA"
Guam,"GUM","Control of Corruption: Estimate","CC.EST","1.17178130149841","1.17894005775452","1.17618942260742","1.27027237415314","1.25135612487793"
Guatemala,"GTM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","72.551","72.726","73.129","68.674","NA"
Guatemala,"GTM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","11009.2867444783","11196.2643955264","11470.3642213488","12153.0305986535","12389.385871782"
Guatemala,"GTM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","495.488662955601","513.718310775187","541.653254160653","NA","NA"
Guatemala,"GTM","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","NA","NA","4.32000017166138","5.68784999847412","4.16229772567749"
Guatemala,"GTM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","25.1845452119376","23.2233964899274","20.2102810509295","NA","NA"
Guatemala,"GTM","Control of Corruption: Estimate","CC.EST","-0.787501215934753","-0.821764290332794","-0.915584146976471","-1.21014869213104","-1.12161290645599"
